No.,Timecode In,Timecode Out,Subtitle
"229","00:12:49:21","00:12:52:01","(진규)
내 막순이 손 꽉 잡으라 했제야!"
"230","00:12:52:03","00:12:53:06","(진규)
막순이 인나라!"
"231","00:12:53:08","00:12:55:06","- (막순) 엄마
- 모두 다 정신 바짝 차리라우"
"232","00:12:55:08","00:12:57:05","- (덕수) 일어나라!
- 자, 빨리빨리 가자!
[막순의 울음소리]"
"233","00:12:57:07","00:12:58:12","- 인나라!
- (덕수) 인나라!"
"234","00:12:58:15","00:12:59:19","(진규)
빨리!"
"235","00:13:03:08","00:13:04:10","[배 모터 소리]"
"236","00:13:07:12","00:13:08:08","[퍽]
(남자)
윽!"
"237","00:13:13:03","00:13:14:05","[여자의 비명]"
"238","00:13:15:14","00:13:16:18","[퍽]
(여자)
어!"
"239","00:13:18:00","00:13:19:01","[사람들의 아우성]"
"240","00:13:25:15","00:13:26:19","아들 잘 있나!"
"241","00:13:27:02","00:13:28:08","(덕수)
아부지!"
"242","00:13:28:10","00:13:30:20","다 있나!
승규야, 막순아!"
"243","00:13:30:22","00:13:32:07","[진규가 오열하는 소리]"
"244","00:13:48:10","00:13:50:08","[음울한 음악]
[사람들의 아우성]"
"245","00:13:54:12","00:13:55:20","[아이 울음소리]"
"246","00:14:00:05","00:14:01:17","[남자의 비명, 철썩]"
"247","00:14:09:18","00:14:11:03","[덕수 힘쓰는 소리]"
"248","00:14:12:16","00:14:14:00","[남자의 비명]"
"249","00:14:14:02","00:14:15:04","[철썩]"
"250","00:14:19:20","00:14:21:05","[사람들의 비명]"
"251","00:14:21:18","00:14:23:01","[퍽, 철퍽]"
"252","00:14:23:24","00:14:25:12","[부글부글]"
"253","00:14:27:03","00:14:28:09","[쿵, 여자의 비명]"
"254","00:14:28:11","00:14:29:13","[드드득]"
"255","00:14:29:16","00:14:30:15","[차르륵, 여자의 비명]"
"256","00:14:30:19","00:14:31:17","[덕수가 놀라며]
어!"
"257","00:14:32:12","00:14:33:20","[퍽, 철퍽]"
"258","00:14:33:22","00:14:35:02","[퍽]
(덕수)
어!"
"259","00:14:36:10","00:14:38:06","[덕수 모의 거친 호흡]"
"260","00:14:41:09","00:14:42:24","(덕수 모)
덕수 아부지, 이쪽임다!"
"261","00:14:43:01","00:14:44:00","(진규)
괜찮소?"
"262","00:14:44:21","00:14:45:20","- (진규) 게 있소!
- (덕수 모) 덕수 아부지!"
"263","00:14:45:22","00:14:48:03","- (진규) 덕수야, 덕수야!
- (덕수 모) 덕수 아부지!"
"264","00:14:49:01","00:14:50:10","[덕수가 힘쓰는 소리]"
"265","00:14:51:16","00:14:54:04","(진규)
덕수야! 이짝으로 오라우!"
"266","00:14:54:06","00:14:55:21","- (진규) 이짝으로!
- 야!"
"267","00:14:58:02","00:15:00:19","막순아! 정신 똑똑히 차리라!"
"268","00:15:01:17","00:15:04:15","여가 운동장 아이다!
놀러 가는 게 아이다!"
"269","00:15:04:24","00:15:06:10","- 오라바이 손 꽉 잡으라우!
- (진규) 덕수야!"
"270","00:15:06:18","00:15:09:06","이짝으로 오라! 이짝으로!
[덕수가 힘쓰는 소리]"
"271","00:15:10:09","00:15:11:21","[소리가 아득해진다]"
"272","00:15:12:23","00:15:14:01","[지익, 덕수 놀라며]
어!"
"273","00:15:14:22","00:15:15:22","(막순)
어!"
"274","00:15:19:02","00:15:20:08","(덕수)
어!"
"275","00:15:24:18","00:15:25:23","(덕수)
막순아!"
"276","00:15:27:21","00:15:29:10","[사람들의 아우성]
막순아!"
"277","00:15:29:12","00:15:30:12","막순아!"
"278","00:15:31:01","00:15:32:01","막순아!"
"279","00:15:32:17","00:15:33:19","[애타게]
막순아!"
"280","00:15:34:12","00:15:35:17","막순아!"
"281","00:15:37:01","00:15:38:14","[덕수가 울며]
막순아!"
"282","00:15:38:16","00:15:40:00","막순아!"
"283","00:15:40:02","00:15:41:08","- (덕수) 막순아!
- (덕수 모) 막순이!"
"284","00:15:41:23","00:15:43:15","- 승규 좀 봐줘!
- (덕수) 막순아!"
"285","00:15:44:19","00:15:46:00","- (덕수) 막순아!
- 덕수야!"
"286","00:15:47:17","00:15:48:17","덕수야!"
"287","00:15:48:20","00:15:50:03","[덕수가 애타게]
막순아!"
"288","00:15:50:20","00:15:52:01","막순아!"
"289","00:15:52:03","00:15:53:18","- 막순아!
- 니 어째게!"
"290","00:15:54:04","00:15:55:22","내 막순이 잃어버렸슴다"
"291","00:15:55:24","00:15:57:06","뭐시기래?"
"292","00:15:57:08","00:16:00:04","내 가서 막순이 델꼬 오겠슴다"
"293","00:16:00:06","00:16:02:09","[덕수의 울음소리]
(진규)
니는 퍼뜩 엄마한테 가라!"
"294","00:16:02:12","00:16:04:11","- 막순이 내 찾을게
- (덕수) 아부지!"
"295","00:16:04:13","00:16:05:14","아부지!"
"296","00:16:05:17","00:16:07:09","내가 같이 가겠슴다!"
"297","00:16:12:00","00:16:13:21","[덕수의 울음소리]"
"298","00:16:18:03","00:16:19:09","[진규 힘쓰는 소리]"
"299","00:16:23:02","00:16:24:13","[애잔한 음악]"
"300","00:16:28:10","00:16:29:14","명심해 들으라우"
"301","00:16:30:11","00:16:33:05","내 없으믄 장남인 네가
가장인 걸 알제야?"
"302","00:16:34:05","00:16:37:04","가장은 어떤 일이 있어도
가족이 제일 우선이다, 알았제야?"
"303","00:16:38:17","00:16:40:11","(진규)
시방부터 네가 가장이니까"
"304","00:16:42:08","00:16:43:15","가족들 잘 지키라우"
"305","00:16:44:23","00:16:45:18","어?"
"306","00:16:47:03","00:16:48:12","[덕수의 울음소리]"
"307","00:17:00:21","00:17:02:03","[덕수가 울며]
아부지!"
"308","00:17:02:05","00:17:03:20","- 아부지!
- (덕수 모) 덕수 아부지!"
"309","00:17:05:09","00:17:06:19","[덕수 모가 애타게]
덕수 아부지!"
"310","00:17:08:03","00:17:09:15","아부지!"
"311","00:17:09:17","00:17:11:09","아부지!"
"312","00:17:15:24","00:17:17:11","덕수 아부지!"
"313","00:17:17:23","00:17:19:05","- (덕수 모) 덕수 아부지!
- (진규) 막순아!"
"314","00:17:19:10","00:17:20:12","막순아!"
"315","00:17:20:16","00:17:21:24","막순이 어디메 있니?"
"316","00:17:22:06","00:17:23:14","(진규)
막순아!"
"317","00:17:24:06","00:17:25:09","막순아!"
"318","00:17:25:11","00:17:26:09","막순아!"
"319","00:17:27:10","00:17:28:16","막순아!"
"320","00:17:28:18","00:17:30:13","- (덕수) 아부지!
- 덕수 아부지!"
"321","00:17:33:12","00:17:34:22","- 막순아!
- (덕수 모) 덕수 아부지!
[뱃고동 소리]"
"322","00:17:34:24","00:17:36:10","(덕수)
아부지!"
"323","00:17:36:12","00:17:38:00","아부지!"
"324","00:17:39:14","00:17:40:17","[뱃고동 소리]"
"325","00:17:41:08","00:17:42:22","(덕수 모)
이 배가 지금 가는 게 아이가?"
"326","00:17:44:14","00:17:46:11","[뱃고동 소리]
(덕수)
아부지!"
"327","00:17:47:17","00:17:48:20","(덕수)
아부지!"
"328","00:17:49:11","00:17:50:17","아부지!"
"329","00:17:50:21","00:17:52:20","- 덕수 아부지!
- 아부지!"
"330","00:17:53:03","00:17:54:17","- 아부지!
- 덕수 아부지!"
"331","00:17:54:23","00:17:56:16","(진규)
먼저 가고 있으라!"
"332","00:17:56:19","00:17:58:23","내 곧 따라간다!"
"333","00:17:59:01","00:18:00:23","먼저 가 있으라!"
"334","00:18:02:00","00:18:03:23","- 내 걱정 말고!
- (덕수) 아부지!"
"335","00:18:04:01","00:18:05:11","- 덕수 아부지!
- 아부지!"
"336","00:18:05:13","00:18:07:10","- 아부지, 아부지!
- 덕수 아부지!"
"337","00:18:07:12","00:18:08:18","아부지!"
"338","00:18:08:20","00:18:10:06","(덕수)
아부지!"
"339","00:18:11:10","00:18:12:14","[쾅쾅쾅]"
"340","00:18:12:16","00:18:14:11","[쾅, 쾅]"
"341","00:18:15:01","00:18:16:13","[콰콰쾅]"
"342","00:18:17:02","00:18:18:12","[쾅쾅]"
"343","00:18:26:16","00:18:27:18","[쾅]"
"344","00:18:29:07","00:18:30:14","[쾅]"
"345","00:18:30:17","00:18:32:23","[목소리는 사라지고
슬픈 음악만 울린다]"
"346","00:18:42:01","00:18:43:08","[콰쾅]"
"347","00:18:46:21","00:18:48:20",""메러디스 빅토리호
로스앤젤레스""
"348","00:19:19:19","00:19:21:02","[웅성대는 소리]"
"349","00:19:24:21","00:19:26:17","(덕수 모)
차 온다, 이쪽으로
[자동차 경적]"
"350","00:19:29:17","00:19:30:19","[염소 울음소리]"
"351","00:19:37:01","00:19:38:07","(덕수 모)
아..."
"352","00:19:38:16","00:19:40:08","(시장 상인)
아이고, 잘 왔어, 잘 왔어"
"353","00:19:40:16","00:19:42:04","(덕수 모)
뭐를 좀 물어보기요"
"354","00:19:42:09","00:19:45:01","이 뭍에서 장사하는
윤꽃분이라고 모름까?"
"355","00:19:45:08","00:19:46:24","함흥서 온 여잔데...
[끝순의 울음소리]"
"356","00:19:47:01","00:19:48:10","(덕수 모)
응, 그래, 그래"
"357","00:19:48:13","00:19:49:23","[상인들이 호객하는 소리]"
"358","00:19:53:00","00:19:56:05","(덕수 모)
저기, 혹시 뭍에서 장사하는
윤꽃분이라고 모름까?"
"359","00:19:56:08","00:19:57:18","함흥서 온 여자임다"
"360","00:19:58:09","00:19:59:17","(꽃분)
어서 오시오!"
"361","00:19:59:19","00:20:02:02","하야리아 부대에서 금방 나온
군복 있슴다!"
"362","00:20:02:17","00:20:04:02","시레이션 있슴다!"
"363","00:20:04:13","00:20:05:13","어서 오시오!"
"364","00:20:05:15","00:20:07:03","캬, 으..."
"365","00:20:08:10","00:20:09:19","쟤 정신병자 아이오?"
"366","00:20:10:09","00:20:12:06","대낮부터 어째 술을 먹고 지랄해?"
"367","00:20:12:14","00:20:13:20","[꽃분 남편의 코웃음]"
"368","00:20:15:02","00:20:17:06","똥개 새끼도 태어난 구실이 있다더만"
"369","00:20:17:21","00:20:20:05","쟤는 어째 술 처먹을라 태어났소?"
