No.,Timecode In,Timecode Out,Subtitle
"290","00:21:15:03","00:21:17:10","실전처럼 하드하게 할 사람을 찾네"
"291","00:21:17:22","00:21:18:18","(조하)
얼마인데?"
"292","00:21:20:14","00:21:21:16","(남자2)
기어 차고 하면 15"
"293","00:21:22:18","00:21:25:18","안 해, 새끼야
뭘 쪽팔리게 복싱이 이종 격투기랑…"
"294","00:21:25:20","00:21:27:01","(남자2)
아이참"
"295","00:21:28:16","00:21:31:00","형 경력이면 20까지 부를 수 있어요"
"296","00:21:31:03","00:21:33:14","기어 안 차고
그쪽은 그쪽 기술 다 쓰고요"
"297","00:21:34:04","00:21:36:00","아, 그럼 형 박살 나는데"
"298","00:21:36:18","00:21:37:17","이 새끼가 확"
"299","00:21:39:20","00:21:41:13","20? 3라운드?"
"300","00:21:41:15","00:21:42:15","(남자2)
네"
"301","00:21:42:17","00:21:44:09","이거 형 짬밥이니까 주는 거예요"
"302","00:21:44:11","00:21:45:14","오케이?"
"303","00:21:45:16","00:21:46:22","[남자2의 웃음]"
"304","00:21:47:24","00:21:49:19","아, 씨발, 뭐, 다 오라고 그래, 씨발"
"305","00:21:49:21","00:21:51:00","이종이든 삼종이든"
"306","00:21:51:02","00:21:52:03","[남자2의 환호]"
"307","00:21:52:16","00:21:54:03","[사람들이 시끌벅적하다]
(남자2)
안녕하십니까, 관장님"
"308","00:21:54:05","00:21:56:04","네, 이 형입니다, 김조하라고"
"309","00:21:56:17","00:22:00:00","일전에 그, 웰터급
동양 챔피언까지 했었고요, WBC"
"310","00:22:00:02","00:22:01:14","미들에서 웰터까지 다 커버 가능하고요"
"311","00:22:01:16","00:22:02:23","(관장2)
콤비네이션"
"312","00:22:08:01","00:22:09:20","(남자2)
어, 좋다, 어, 살아 있네, 어"
"313","00:22:09:22","00:22:10:19","(관장2)
어때?"
"314","00:22:12:06","00:22:13:03","(태구)
스피드는 좋네"
"315","00:22:14:09","00:22:15:17","나이가 좀 있어 보이는데?"
"316","00:22:16:08","00:22:17:04","(관장2)
나이는?"
"317","00:22:19:11","00:22:21:23","서른여덟입니다"
"318","00:22:26:07","00:22:27:07","미국 나이로"
"319","00:22:27:09","00:22:29:00","[리드미컬한 음악]"
"320","00:22:29:02","00:22:31:15","이 형이 좀 없이 살고 그래서
이래 보이는데요"
"321","00:22:32:07","00:22:34:03","(남자2)
평소 몸 관리를
엄청 철저하게 하거든요"
"322","00:22:34:18","00:22:35:20","형이 평소에 늘 말하는 게요"
"323","00:22:35:22","00:22:38:00","그, 그, 뭐지, 형? 그거 있잖아"
"324","00:22:38:22","00:22:42:07","'불가능, 그것은 사실이 아니라
하나의 의견일 뿐이다'"
"325","00:22:42:23","00:22:43:19","무하마드 알리"
"326","00:22:48:09","00:22:49:07","(남자2)
형, 잘해요"
"327","00:22:49:09","00:22:51:19","저 관장 눈에 띄면
형 이쪽으로 한 방에 넘어온다고"
"328","00:22:51:21","00:22:53:07","여기 완전 돈밭이야, 완전"
"329","00:22:53:19","00:22:55:02","왜 이러냐, 이게"
"330","00:22:58:22","00:23:01:13","(관장2)
유 레디? 유 레디?"
"331","00:23:01:15","00:23:02:18","오케이, 파이트!"
"332","00:23:02:20","00:23:03:21","(남자3)
이태구, 파이팅!"
"333","00:23:03:23","00:23:06:10","[사람들이 저마다 응원한다]"
"334","00:23:12:10","00:23:13:17","[사람들의 환호]"
"335","00:23:13:19","00:23:14:17","(남자4)
좋아요, 네, 좋아요, 형님!"
"336","00:23:14:19","00:23:15:20","[사람들이 저마다 응원한다]"
"337","00:23:16:09","00:23:17:13","(남자5)
잘하고 있어, 잘하고 있어"
"338","00:23:17:15","00:23:18:15","[조하의 신음]"
"339","00:23:22:08","00:23:23:09","(관장2)
정신 차려"
"340","00:23:25:03","00:23:26:21","정신 차리라고
[조하의 힘겨운 숨소리]"
"341","00:23:28:04","00:23:29:22","[게임 소리가 흘러나온다]
[수정의 탄성]"
"342","00:23:31:00","00:23:32:24","(수정)
안 돼!
[수정의 탄성]"
"343","00:23:33:01","00:23:34:14","[진태의 겁먹은 신음]
[문이 탁 닫힌다]"
"344","00:23:40:05","00:23:41:03","[진태의 놀란 신음]"
"345","00:23:43:07","00:23:44:21","- (수정) 누구야?
- (진태) 조하 형"
"346","00:23:46:01","00:23:47:04","- (수정) 형이 있었어?
- (진태) 네"
"347","00:23:47:22","00:23:49:13","[게임 소리가 들린다]"
"348","00:23:51:07","00:23:53:13","[수정이 추임새를 넣는다]"
"349","00:23:56:03","00:23:57:15","[뼈가 우두둑거린다]"
"350","00:23:57:17","00:23:58:21","[진태의 긴장한 신음]"
"351","00:24:08:19","00:24:09:20","[수정의 놀란 신음]"
"352","00:24:14:01","00:24:15:01","(조하)
지랄하네"
"353","00:24:18:19","00:24:19:23","(수정)
아이, 씨"
"354","00:24:20:17","00:24:21:18","(조하)
더럽게 못하네"
"355","00:24:22:21","00:24:24:19","(수정)
이게 쉬운 게 아니거든요"
"356","00:24:24:22","00:24:26:06","진태 오빠가 잘하는 거지"
"357","00:24:27:06","00:24:28:10","알지도 못하면서 진짜"
"358","00:24:29:10","00:24:31:01","[게임 소리가 계속 흘러나온다]"
"359","00:24:35:14","00:24:36:13","[수정의 웃음]"
"360","00:24:40:10","00:24:42:03","[수정의 코웃음]
[조하가 게임기를 탁 놓는다]"
"361","00:24:43:09","00:24:44:08","더럽게 못하네"
"362","00:24:45:13","00:24:46:22","- (조하) 야
- (수정) 네"
"363","00:24:46:24","00:24:48:11","너 뭐, 얘 깔따구야, 뭐야?"
"364","00:24:48:13","00:24:49:15","(수정)
아닌데요"
"365","00:24:49:17","00:24:51:07","- (조하) 뭐야, 그럼
- (진태) 변수정"
"366","00:24:51:09","00:24:52:12","(조하)
변수정은 뭐야"
"367","00:24:52:14","00:24:54:15","(수정)
야, 너 내가 이름만 말하라고 했지"
"368","00:24:54:17","00:24:55:18","(진태)
수정"
