No.,Timecode In,Timecode Out,Subtitle
"205","00:10:34:11","00:10:37:11","(직원)
등급 결정에 있어서
직업이 제일 중요하거든요"
"206","00:10:37:21","00:10:40:21","김가연 씨께서는 최근 3년 동안
직업이 없으셨고..."
"207","00:10:40:23","00:10:42:09","[사람들의 환호와 박수]"
"208","00:10:42:11","00:10:44:12","[사람들이 응원한다]"
"209","00:10:46:04","00:10:47:04","[사람들의 환호]"
"210","00:10:48:15","00:10:49:15","- (여선수1) 갈게
- (여선수2) 그래"
"211","00:10:49:17","00:10:51:03","[여선수들의 웃음]"
"212","00:11:03:08","00:11:06:19","(영자)
와, 크다, 어머"
"213","00:11:07:16","00:11:09:09","어? 아, 저기..."
"214","00:11:10:04","00:11:13:15","- 안녕? 나 고영자야, 고영자, 그래
- (소현) 아, 안녕하세요"
"215","00:11:13:17","00:11:15:22","- (영자) 어, 여기, 이거 좀 먹어
- (소현) 아"
"216","00:11:15:24","00:11:17:09","- (영자) 친하게 지내자, 어
- (소현) 네"
"217","00:11:17:13","00:11:19:01","(영자)
안녕하세요, 저 고영자예요"
"218","00:11:19:03","00:11:20:04","- (미란) 네
- (영자) 예"
"219","00:11:21:00","00:11:22:01","(영자)
이, 이..."
"220","00:11:24:23","00:11:27:13","안녕하세요, 나 고영자예요"
"221","00:11:27:15","00:11:29:13","[웃으며]
빵 하나 드세요"
"222","00:11:31:01","00:11:34:16","(영자)
아, 필드 하키장이랑 완전 다르네"
"223","00:11:35:15","00:11:38:03","- (영자) 아, 좋다
- 아줌마, 따뜻한 커피는 없어요?"
"224","00:11:38:05","00:11:40:07","커피? 잠깐만요
[웃음]"
"225","00:11:40:16","00:11:41:22","(가연)
아, 발가락 시려, 아"
"226","00:11:41:24","00:11:44:06","[익살스러운 음악]"
"227","00:11:46:00","00:11:48:06","- 아줌마?
- 맞잖아요, 아줌마"
"228","00:11:48:19","00:11:50:21","아줌마 말고
여기 아줌마가 또 어디 있어요"
"229","00:11:53:02","00:11:57:07","[한숨 쉬며]
여기 아이스하키 국가 대표
모이는 데거든요?"
"230","00:11:57:09","00:12:00:23","(영자)
잘못 찾아온 것 같은데?
여기 클럽 아니에요"
"231","00:12:01:00","00:12:02:08","[가연의 기가 찬 웃음]"
"232","00:12:02:10","00:12:04:22","(가연)
내가 보기엔 아줌마가
잘못 찾아온 것 같은데?"
"233","00:12:05:12","00:12:06:20","씨름 선수 아니에요?"
"234","00:12:07:05","00:12:10:04","- 씨, 씨름?
- 네, 씨름"
"235","00:12:10:22","00:12:12:14","(영자)
[한숨 쉬며]
기가 막혀"
"236","00:12:12:20","00:12:13:17","[한숨]"
"237","00:12:14:21","00:12:15:22","(가연)
어?"
"238","00:12:16:14","00:12:18:16","어디서 많이 본 얼굴인데?"
"239","00:12:23:00","00:12:26:15","[놀란 숨을 들이켜며]
아, 맞다, 국민 밉상"
"240","00:12:26:17","00:12:28:13","- (영자) 맞다
- 국민 요정 이보미 탈락시킨 애"
"241","00:12:28:15","00:12:30:21","- (가연) 어머, 맞다, 맞네, 맞네
- (영자) 맞다, 맞다, 맞다, 맞다
[가연의 놀란 신음]"
"242","00:12:30:23","00:12:32:05","(가연)
안녕하세요"
"243","00:12:32:24","00:12:34:04","안녕하세요"
"244","00:12:34:12","00:12:37:19","- (가연) 반가워요
- (채경) 아, 저 또라이, 쯧"
"245","00:12:40:11","00:12:43:07","안녕하세요, 전 신소현이에요"
"246","00:12:43:09","00:12:44:09","안 물"
"247","00:12:44:11","00:12:46:19","[익살스러운 음악]
아, 전 최연소 국가 대표가 꿈이..."
"248","00:12:46:21","00:12:47:23","안 궁"
"249","00:12:51:17","00:12:55:08","아, 저 중학생일 것 같아요
고등학생일 것 같아요?"
"250","00:12:55:11","00:13:00:12","신소현, 잠실중학교 3학년 1반
160에 42kg, 혈액형 AB형"
"251","00:13:00:14","00:13:02:24","(미란)
인라인 하키 동호회 에이스, 맞나?
더 말해 줘?"
"252","00:13:05:14","00:13:06:15","누구세요?"
"253","00:13:06:17","00:13:08:18","(대웅)
자, 우리 선수들 다 모였나? 응
[영자의 놀란 신음]"
"254","00:13:09:07","00:13:10:17","앉아, 앉아, 앉아, 앉아, 앉아, 앉아"
"255","00:13:11:05","00:13:12:09","자, 반갑습니다"
"256","00:13:12:11","00:13:15:17","아, 나는 여러분들하고 같이
이, 동고동락하게 될"
"257","00:13:16:00","00:13:19:15","국가 대표 출신 감독
어, 강대웅입니다"
"258","00:13:20:04","00:13:21:16","(소현)
와
[익살스러운 효과음]"
"259","00:13:23:20","00:13:24:16","(대웅)
박수"
"260","00:13:25:19","00:13:28:01","- (영자) 와
- (소현) 우아"
"261","00:13:28:10","00:13:29:20","- (소현) 우아
- (대웅) 어?"
"262","00:13:30:17","00:13:32:01","어서 오자, 우리 에이스"
"263","00:13:32:15","00:13:35:08","(대웅)
어, 빨리 와, 빨리 와
아, 여기는 저, 이지원 선수라고"
"264","00:13:35:10","00:13:36:24","그, 이미 국가 대표야"
"265","00:13:37:16","00:13:38:16","북한에서"
"266","00:13:38:19","00:13:41:19","에이스 커피 찍어 먹는 소리 하고
자빠졌네"
"267","00:13:42:16","00:13:45:11","(채경)
나라 버리고 온 게 무슨 국가 대표라고
[채경의 기가 찬 웃음]"
"268","00:13:47:07","00:13:51:20","(가연)
오, 북한 사람처럼 안 생겼다
안녕하세요"
"269","00:13:52:00","00:13:53:17","[멋쩍게 웃으며]
안녕하세요"
"270","00:13:55:07","00:13:56:21","[지원의 깊은 한숨]
(가연)
못 알아들었나?"
"271","00:13:59:19","00:14:00:18","아이고야"
"272","00:14:00:20","00:14:02:14","[대웅의 헛기침]"
"273","00:14:02:16","00:14:03:16","(대웅)
음, 미스 조"
"274","00:14:04:08","00:14:06:06","이, 이, 이면, 이면지로 썼네?"
"275","00:14:07:17","00:14:09:02","[대웅의 음흉한 웃음]"
"276","00:14:10:14","00:14:11:15","[대웅의 헛기침]"
"277","00:14:11:17","00:14:14:00","아, 저기
아이, 저, 미, 미스, 미스 조"
"278","00:14:14:02","00:14:15:14","- (대웅) 이거 한번 빨리 풀어 봐
- (미란) 네"
"279","00:14:21:11","00:14:23:14","[팀원들의 괴로운 신음]"
"280","00:14:23:16","00:14:24:18","- (소현) 냄새
- (가연) 이거 무슨 냄새니?"
"281","00:14:24:20","00:14:25:23","(채경)
뭐야, 씨, 짜증 나게"
"282","00:14:26:00","00:14:28:18","아유, 땀 냄새야, 땀 냄새
뭐, 냄새가 나 봤자 얼마나 난다고"
"283","00:14:28:20","00:14:30:15","[대웅의 괴로운 신음]
[대웅의 기침]"
"284","00:14:30:17","00:14:32:04","(가연)
어유, 진짜"
"285","00:14:32:24","00:14:35:21","(대웅)
저, 이거 진짜 협회에서 준 거 맞아?"
"286","00:14:36:09","00:14:37:20","[대웅의 멋쩍은 헛기침]"
"287","00:14:38:10","00:14:42:05","이거, 그, 일단 임시로
그, 임시로 나온 거니까"
"288","00:14:42:07","00:14:45:23","그, 그, 정식으로 나올 때까지
그때까지는 좀 써, 어?"
"289","00:14:46:09","00:14:47:16","어, 자, 자, 잠깐만"
"290","00:14:49:06","00:14:50:07","미스 조?"
"291","00:14:51:03","00:14:53:09","그, 이제 됐으니까 가 봐
사무실 비었잖아"
"292","00:14:53:17","00:14:55:02","(미란)
[코맹맹이 소리로]
저도 선수인데요?"
"293","00:14:56:00","00:14:58:06","이사님이
시간 외 수당 주신다고 하셔서"
"294","00:14:58:08","00:15:00:04","제가 롤러 좀 탔거든요"
"295","00:15:00:12","00:15:01:10","(대웅)
그래?"
"296","00:15:02:00","00:15:04:14","뭐, 커피 잘 타니까
뭐, 스케이트도 잘 타겠지"
"297","00:15:04:24","00:15:07:19","알겠어, 그, 장비를 착용하고"
"298","00:15:07:21","00:15:11:13","10분 안에 링크, 링, 링크에서
보, 보, 보, 보, 보는 거로, 아유"
"299","00:15:14:06","00:15:15:02","(미란)
자, 자, 한 장씩..."
"300","00:15:15:04","00:15:16:04","[짜증스러운 숨소리]"
"301","00:15:16:21","00:15:18:20","[팀원들의 괴로운 신음]"
"302","00:15:18:22","00:15:21:18","(가연)
아유, 이걸 어떻게 입어, 아유, 진짜"
"303","00:15:23:01","00:15:25:24","(채경)
북한이 비웃네, 북한보다 후진가 보네"
"304","00:15:26:01","00:15:28:05","모르겠네
보급품 같은 거 안 받아 봐서"
"305","00:15:28:07","00:15:29:11","좀 살았거든"
"306","00:15:30:12","00:15:31:13","[채경의 어이없는 웃음]"
"307","00:15:31:19","00:15:34:24","(채경)
초면부터 말을 까시네
개념은 북에다 두고 오셨나 봐?"
"308","00:15:35:05","00:15:37:06","개념 챙길 사람 따로 있지 않나?"
"309","00:15:37:15","00:15:39:14","[발을 쿵 구르며]
이게 죽으려고, 씨"
"310","00:15:39:16","00:15:42:22","실력도 없는 게 메달 따겠다고
오버해서 그렇게 되는 거 아니야?"
"311","00:15:43:08","00:15:45:14","[채경이 스케이트를 덜그럭 집는다]
[소현과 가연의 놀란 신음]"
"312","00:15:46:24","00:15:48:08","이런 씨댕"
"313","00:15:49:04","00:15:52:22","(채경)
그럼 잘난 에이스 실력이
얼마나 되나 보자, 한번"
"314","00:15:53:06","00:15:55:19","[긴장되는 음악]"
"315","00:16:01:19","00:16:02:21","(지원)
한번 뺏어 봐"
"316","00:16:03:05","00:16:04:16","하, 진짜"
