No.,Timecode In,Timecode Out,Subtitle
"214","00:15:41:21","00:15:44:19","이런 불필요한 긴장은
경기력에 방해가 되니까요"
"215","00:15:46:21","00:15:49:19","그걸 가지고
희롱이라고 하지는 않죠"
"216","00:15:52:08","00:15:54:20","남조선에선
인권을 중시한다더니"
"217","00:15:56:06","00:15:58:20","여성 동무들한텐
그렇지도 않은가 봅니다"
"218","00:15:59:08","00:16:01:08","매너를 가지고 희롱이라니"
"219","00:16:01:10","00:16:02:23","뭐라 할 말이 없네요"
"220","00:16:04:00","00:16:05:08","야야야야!"
"221","00:16:05:10","00:16:08:00","아니, 앞으로 한 달 넘게
같이 지낼 사이인데"
"222","00:16:08:02","00:16:11:13","(이 코치)
어? 남북한의 개척자들끼리
이러면 돼? 응?"
"223","00:16:11:15","00:16:13:20","인사도 살갑게!
[이 코치 웃음소리]"
"224","00:16:15:22","00:16:16:21","오셨어요"
"225","00:16:18:17","00:16:20:10","(조 감독)
다들 모였구먼"
"226","00:16:20:22","00:16:22:03","내래"
"227","00:16:22:19","00:16:26:13","오늘부터 북남 유일팀을
지휘, 감독할 조남풍이다"
"228","00:16:27:01","00:16:30:14","(조 감독)
지금 이 순간부터
북도 남도 없다"
"229","00:16:30:23","00:16:34:24","우리는 같은 력사와 조상을 가진
코리아팀이다"
"230","00:16:36:08","00:16:37:21","우리의 조상과 민족"
"231","00:16:38:11","00:16:41:00","동포들의 뜨거운 렴원에
보답하는 길은"
"232","00:16:41:12","00:16:43:22","오로디 우승뿐이다"
"233","00:16:44:18","00:16:46:10","절대 잊디 마라"
"234","00:16:47:13","00:16:48:12","알겠나?"
"235","00:16:49:01","00:16:51:16","[북한 선수들 큰 소리로]
네, 알겠습니다!
지도원 동지!"
"236","00:16:55:18","00:16:58:00","[피아노 소리]"
"237","00:16:58:02","00:17:02:14","(합창단)
♪ 나의 살던 고향은 ♪
[박수 소리]"
"238","00:17:03:02","00:17:07:10","♪ 꽃 피는 산골 ♪"
"239","00:17:07:23","00:17:12:07","♪ 복숭아꽃 살구꽃 ♪"
"240","00:17:12:20","00:17:16:05","♪ 아기 진달래 ♪"
