No.,Timecode In,Timecode Out,Subtitle
"301","00:20:30:09","00:20:32:15","다 선배님이 짜신 판이잖아요
자요"
"302","00:20:32:17","00:20:34:16","아이, 자네가 마무리를
잘해서 그렇지"
"303","00:20:34:18","00:20:36:00","(민혁) [웃으며] 아이, 마무리는요"
"304","00:20:36:02","00:20:39:08","[술을 조르르 따른다]
아, 제가 그, 조 부장님한테
얘기 한번 잘해 볼게요"
"305","00:20:39:24","00:20:41:23","또 어떻게 될지
누가 모르는 거잖아요"
"306","00:20:42:09","00:20:43:11","고마워"
"307","00:20:43:22","00:20:47:15","저, 내가 요 며칠 알아봤는데
요즘 좀 어렵네
[술을 조르르 따른다]"
"308","00:20:48:18","00:20:51:09","아이, 걱정하지 마세요
제가 다 알아서 할 테니까
[우진이 술병을 탁 내려놓는다]"
"309","00:20:52:16","00:20:54:23","(민혁) 자, 선배님
[술잔을 챙 부딪힌다]"
"310","00:20:56:12","00:21:00:06","아, 근데 그, 내가 회사에서
확인해 봤는데"
"311","00:21:01:05","00:21:03:15","(우진) 최종 계약 업체가
다른 회사던데?"
"312","00:21:04:04","00:21:06:00","아, 그거요?"
"313","00:21:06:17","00:21:08:21","바꿨어요, 새로운 딜이
워낙 좋아서요"
"314","00:21:09:10","00:21:10:19","(우진) 송금도 했어?"
"315","00:21:11:04","00:21:13:06","아, 예, 뭐, 나머지 조건이
워낙 좋으니까"
"316","00:21:13:08","00:21:14:22","(민혁) 저희도 그 정도는
해 줘야죠"
"317","00:21:15:06","00:21:17:14","아, 그래도 그거 너무
불안하지 않나?"
"318","00:21:18:11","00:21:20:12","CB 입고 확인했어?"
"319","00:21:20:14","00:21:21:22","(민혁) 아이, 선배님
걱정하지 마세요"
"320","00:21:21:24","00:21:23:10","제가 다 알아서 할 테니까"
"321","00:21:23:12","00:21:24:12","[옅은 웃음]"
"322","00:21:24:24","00:21:26:16","그래도 그거 확인 한번 해 봐"
"323","00:21:26:18","00:21:30:02","네, 제가 다시 한번
알아볼 테니까 선배님은 그냥"
"324","00:21:30:04","00:21:32:13","(민혁) 즐겁게 놀다 가세요
자, 선배님, 예
[다가오는 발소리]"
"325","00:21:32:15","00:21:34:13","[술잔을 챙 부딪힌다]
(웨이터) 형님"
"326","00:21:34:24","00:21:36:14","아가씨들 입장하겠습니다"
"327","00:21:41:17","00:21:43:13","스마일, 스마일
[여자들의 구두 굽 소리]"
"328","00:21:43:15","00:21:45:07","[구두 굽 소리]"
"329","00:21:45:09","00:21:47:18","형님, 저쪽서부터
[다가오는 발소리]"
"330","00:21:47:20","00:21:50:04","1번, 2번, 3번…"
"331","00:21:51:15","00:21:52:22","(민혁) 오셨어요?"
"332","00:21:56:00","00:21:57:15","(민혁) 이쪽으로"
"333","00:22:00:13","00:22:03:08","(조 부장) 왜 여의도에는
예쁜 애들이 하나도 없어?"
"334","00:22:14:17","00:22:15:17","[담뱃갑을 툭 던진다]"
"335","00:22:17:05","00:22:20:11","오호호, 이게 누구야?"
"336","00:22:21:00","00:22:23:02","우리 황우진 과장님 아니세요?"
"337","00:22:26:14","00:22:27:24","아, 예, 저…"
"338","00:22:28:12","00:22:31:07","황 과장님이 고생 제일 많이
하셨는데 당연히 오셔야죠"
"339","00:22:31:09","00:22:33:15","(민혁) 예, 부장님, 한잔…"
"340","00:22:34:09","00:22:37:14","고생은 고생이니까 오늘 뭐
[술잔이 달그락 부딪힌다]"
"341","00:22:37:16","00:22:39:11","(조 부장) 신나게 먹고 놀다 가요"
"342","00:22:41:10","00:22:42:18","(민혁) 예"
"343","00:22:42:20","00:22:43:20","[민혁이 술병을 탁 내려놓는다]"
"344","00:22:44:12","00:22:45:21","[술잔을 챙 부딪힌다]"
"345","00:22:49:03","00:22:50:12","[조 부장의 개운한 숨소리]"
"346","00:22:50:22","00:22:53:11","(조 부장) 뭐 해?
괜찮은 애들 좀 불러 봐"
"347","00:22:53:13","00:22:55:13","(민혁) 아, 예, 저, 웨이터!"
