No.,Timecode In,Timecode Out,Subtitle
"344","00:17:41:09","00:17:44:01","과인은 그때 낙마하면서
뭘 봤는지 아는가?"
"345","00:17:46:00","00:17:47:07","내 죽음을 고대하는"
"346","00:17:47:16","00:17:49:07","저승사자들을 봤네"
"347","00:17:49:10","00:17:51:10","[웃음]
금방이라도 웃어 젖힐 것 같은"
"348","00:17:51:12","00:17:54:02","그 기대에 찬 표정들을
난 도저히 잊을 수가 없네"
"349","00:17:55:14","00:17:57:11","그들은 언제까지고 때를 기다리며"
"350","00:17:57:13","00:17:59:18","내게 그 더러운 이빨을 숨기겠지"
"351","00:18:00:08","00:18:03:02","인두겁에 가려진 송곳니가
어디로 향하는지 모른다면"
"352","00:18:04:13","00:18:07:03","그 송곳니를
내밀 수 없게 하면 되지요"
"353","00:18:08:01","00:18:09:00","[피식 웃음]"
"354","00:18:10:07","00:18:12:21","(융)
과인이 그간 어려운 정세에도 불구"
"355","00:18:13:20","00:18:15:16","연회를 열어 여인들을 살피는 건"
"356","00:18:16:22","00:18:19:18","장차 후대를 낳고 키울 이들의
심신을 살펴"
"357","00:18:19:20","00:18:21:17","앞날을 가늠코자 함이었거늘"
"358","00:18:22:05","00:18:24:17","그 진의와 달리 도성에 국한되어"
"359","00:18:24:19","00:18:27:17","감히 전체를 살폈다
단언할 수 없노라"
"360","00:18:28:12","00:18:30:20","이에 조선 전체를 살필 수 있도록"
"361","00:18:31:12","00:18:33:12","각지의 미색을 채홍할 것이고"
"362","00:18:34:10","00:18:36:12","그 여인들은 운평이라고 칭해"
"363","00:18:37:08","00:18:39:20","그 의미에
퇴색함이 없도록 할 것이다"
"364","00:18:40:15","00:18:42:20","하여 장악원 제조 임숭재와"
"365","00:18:43:13","00:18:45:17","병조판서 임사홍을 임명"
"366","00:18:46:10","00:18:47:12","이 둘에게"
"367","00:18:47:17","00:18:50:17","채홍사의 전권을 하사하겠노라!"
"368","00:18:50:19","00:18:52:05","[탁]
이랴!"
"369","00:18:52:07","00:18:56:15","(함께)
성은이 망극하옵니다, 전하"
"370","00:18:57:04","00:18:59:06","[가야금 연주]"
"371","00:18:59:08","00:19:02:02","[스윽]
(자광)
볕이 잘 들고"
"372","00:19:02:05","00:19:06:05","노을 지는 광경이
아주 장관인 터이올시다"
"373","00:19:06:07","00:19:10:13","내 말년에
정자나 하나 지을까 하던 곳인데"
"374","00:19:10:15","00:19:12:08","마음에 드실지..."
"375","00:19:12:11","00:19:13:21","아이쿠야, 이거는"
"376","00:19:14:01","00:19:15:22","정자가 아니라 궐을 지어도 좋겠소"
"377","00:19:15:24","00:19:17:23","궐! 궐도 좋지요"
"378","00:19:18:00","00:19:19:13","[자광의 호탕한 웃음]
[종이를 탁 낚아챈다]"
"379","00:19:22:01","00:19:24:13","허나 어찌 왕명에
청탁을 개입하겠습니까"
"380","00:19:25:12","00:19:27:01","마음만 충분히 받지요"
"381","00:19:27:16","00:19:29:01","어허이!"
"382","00:19:30:21","00:19:31:24","음..."
"383","00:19:32:01","00:19:32:24","저..."
"384","00:19:33:01","00:19:34:03","뭐야, 이년은"
"385","00:19:34:06","00:19:35:13","대, 대감"
"386","00:19:36:00","00:19:37:09","녹수 그 여우 년이"
"387","00:19:37:11","00:19:39:00","[술을 쪼르륵 따르며]
급하긴 급했나 봅니다"
