No.,Timecode In,Timecode Out,Subtitle
"237","00:21:13:12","00:21:14:21","‪(치록) 또다시‬"
"238","00:21:14:23","00:21:18:04","‪이 나라를 위태롭게 만드는‬
‪죄를 짓는다면‬"
"239","00:21:18:06","00:21:20:20","‪아무리 해원 조씨 가문이라 하여도‬"
"240","00:21:23:08","00:21:25:03","‪무사치 못할 것입니다‬"
"241","00:21:29:12","00:21:31:15","‪백성들이 불안해하고 있으니‬"
"242","00:21:31:17","00:21:35:06","‪전 민심을 다스리러‬
‪호랑이 사냥을 시작할 것입니다‬"
"243","00:21:37:08","00:21:39:12","‪영감은 여기서 아무것도 하지 마시고‬"
"244","00:21:39:14","00:21:41:07","‪잠자코 얌전히 계십시오‬"
"245","00:21:41:09","00:21:42:14","‪[피식 웃는다]‬"
"246","00:21:49:18","00:21:52:16","‪이건 경고입니다‬"
"247","00:21:56:20","00:21:59:02","‪[무거운 음악]‬"
"248","00:21:59:04","00:22:00:18","‪[성난 숨소리]‬"
"249","00:22:02:05","00:22:04:18","‪[군졸들의 힘주는 신음]‬"
"250","00:22:09:18","00:22:11:20","‪[군졸3의 힘주는 신음]‬"
"251","00:22:13:05","00:22:14:07","‪[군졸3의 한숨]‬"
"252","00:22:15:10","00:22:16:17","‪[군졸4의 힘겨운 신음]‬"
"253","00:22:19:01","00:22:20:11","‪[군졸4의 힘주는 신음]‬"
"254","00:22:23:18","00:22:25:19","‪[긴장되는 효과음]‬"
"255","00:22:50:21","00:22:52:15","‪[밤새 울음]‬"
"256","00:22:56:08","00:22:58:00","‪(어린 아신) 진짜 호환이 맞아요?‬"
"257","00:22:58:02","00:23:00:15","‪파저위는 걸음을 떼면서‬
‪무예를 익힌다던데‬"
"258","00:23:02:15","00:23:04:16","‪그런 사람들이‬
‪호랑이 한 마리에 당했다고요?‬"
"259","00:23:04:18","00:23:05:16","‪[힘주는 신음]‬"
"260","00:23:05:18","00:23:06:21","‪[숨을 들이켠다]‬"
"261","00:23:07:23","00:23:09:03","‪[한숨]‬"
"262","00:23:09:05","00:23:10:07","‪[타합의 한숨]‬"
"263","00:23:10:09","00:23:12:04","‪[차분한 음악]‬"
"264","00:23:24:07","00:23:28:04","‪그게 거짓말이라면‬
‪괜히 파저위의 비위만 건드리는 거예요‬"
"265","00:23:29:06","00:23:31:00","‪아버지가 위험해질 수도 있어요‬"
"266","00:23:32:17","00:23:34:06","‪밀정이라는 게‬"
"267","00:23:35:16","00:23:37:05","‪원래 위험한 거다‬"
"268","00:23:39:18","00:23:43:00","‪나 없는 동안 가족들 잘 부탁한다‬"
"269","00:23:44:15","00:23:45:21","‪(타합) 자, 그럼‬"
