No.,Timecode In,Timecode Out,Subtitle
"322","00:14:45:06","00:14:48:00","그거부터 부러뜨리자, 응?"
"323","00:14:48:07","00:14:50:06","- [사이렌 소리]
- [어두운 음악]"
"324","00:14:52:10","00:14:54:15","[소연] 생존자, 이름 서영락"
"325","00:14:55:00","00:14:56:00","28세고요"
"326","00:14:56:09","00:14:58:04","공장 안쪽에 살림집이 있었나 봐요"
"327","00:14:58:21","00:15:00:18","[소연] 천장이 통째로
내려앉았는데"
"328","00:15:00:20","00:15:02:22","불이 옮겨붙진 않아서
살아남은 것 같아요"
"329","00:15:03:17","00:15:05:24","사망자 중에 공장 노동자
여성도 있었는데"
"330","00:15:06:01","00:15:07:03","그 아들이에요"
"331","00:15:07:20","00:15:10:01","육필순, 56세고요"
"332","00:15:10:14","00:15:12:01","거기가 전부
비닐하우스였을 때부터"
"333","00:15:12:04","00:15:13:07","- 살았다는데
- [카메라 셔터음]"
"334","00:15:13:09","00:15:16:09","건물이 이 선생한테 넘어가서
마약 공장으로 꾸려질 때도"
"335","00:15:16:11","00:15:19:10","[소연] 그냥 붙박이로 붙어살면서
허드렛일을 한 것 같습니다"
"336","00:15:19:17","00:15:21:00","생존자는 한 명 뿐이야?"
"337","00:15:21:08","00:15:22:19","[소연] 네, 다른 생존자는 없고요"
"338","00:15:23:02","00:15:25:12","공장 2층 뒤편 수색을
아직 하고 있긴 한데"
"339","00:15:25:14","00:15:27:08","추가로 나올 확률도 없어 보여요"
"340","00:15:27:24","00:15:30:02","아, 그리고 거기
개가 한 마리가 있었는데"
"341","00:15:30:04","00:15:31:04","부상이 심해서"
"342","00:15:31:06","00:15:33:01","- 먼저 후송 조치했습니다
- [개의 가쁜 숨소리]"
"343","00:15:34:16","00:15:36:00","[심전도계 비프음]"
"344","00:15:39:19","00:15:40:22","[연옥의 개운한 탄성]"
"345","00:15:45:09","00:15:47:10","[덕천] 사람 참 뱀 같네요"
"346","00:15:47:12","00:15:49:18","- [사락 종이 넘기는 소리]
- [입 헹구는 소리]"
"347","00:15:51:01","00:15:52:19","그, 약쟁이들이 이 선생을 뭔"
"348","00:15:53:01","00:15:54:15","스티브 잡스처럼 여기잖아요"
"349","00:15:55:07","00:15:56:17","그것도 저 인간 작품이겠죠?"
"350","00:15:58:13","00:16:01:03","보니까 이학승이
타살이라는 말이 많던데"
"351","00:16:01:17","00:16:03:10","그, 의료 기록, 가족력, 뭘 봐도"
"352","00:16:03:12","00:16:05:07","그, 심장 마비가
말이 안 된다나 봐요"
