No.,Timecode In,Timecode Out,Subtitle
"222","00:13:16:15","00:13:19:02","(형사4)
어이, 돈이라도 받아 처먹었어? 어!
[형사5가 만류한다]"
"223","00:13:19:04","00:13:21:07","(수진 모)
우째 이런 일이 있습니까?
와 감형이 된 겁니꺼?"
"224","00:13:21:09","00:13:23:00","(형사6)
죄송합니다, 어머님, 진정하시고요"
"225","00:13:23:02","00:13:27:23","(수진 모)
형사님, 사형을 시켜도 시원찮을 판에
5년 감형이 뭡니꺼?"
"226","00:13:28:05","00:13:30:10","말 좀 해 보이소!"
"227","00:13:31:06","00:13:34:14","(태오)
한 몇 년 오징어 배 좀 타다가"
"228","00:13:34:24","00:13:38:07","[펜으로 쓱쓱 쓰며]
나중에는 원양 어선까지
탔다 아입니까?"
"229","00:13:39:05","00:13:42:12","에콰도르에서 배 수리한다꼬
한 달쯤 있을 때"
"230","00:13:43:05","00:13:45:13","클럽 가수 라냐"
"231","00:13:46:23","00:13:48:05","라냐가 해 준 거요"
"232","00:13:49:06","00:13:53:05","(태오)
아, 가스나, 그거 잘 있는가 모르겠네"
"233","00:13:54:23","00:13:58:06","사상 하우스에서"
"234","00:13:58:08","00:14:02:08","꽁지 박 사장..."
"235","00:14:07:11","00:14:10:12","아, 이거는 어데서 태웠더라?"
"236","00:14:11:05","00:14:12:14","[태오의 고민하는 숨소리]"
"237","00:14:12:24","00:14:13:23","아, 맞다"
"238","00:14:16:05","00:14:17:16","[태오의 생각하는 숨소리]"
"239","00:14:21:13","00:14:22:11","[형민의 한숨]"
"240","00:14:22:13","00:14:25:20","(태오)
원래요, 사람을 쥑이고 나면"
"241","00:14:26:10","00:14:28:03","정신이 확 더 맑아져요"
"242","00:14:29:16","00:14:30:12","[태오가 펜을 탁 친다]"
"243","00:14:33:04","00:14:34:13","수진이 것도 쓸까요?"
"244","00:14:34:15","00:14:37:12","응, 기왕에 쓰는 거"
"245","00:14:39:17","00:14:41:10","(태오)
에이씨"
"246","00:14:41:18","00:14:44:01","러키세븐에 딱 잡혀 뿟네"
"247","00:14:44:03","00:14:44:24","[형민의 코웃음]"
"248","00:14:59:07","00:15:01:12","(형민)
수진이랑 왜 말다툼을 했노?"
"249","00:15:01:14","00:15:04:17","씨발 년이 오일 체인지한다꼬
미리 말을 하든가"
"250","00:15:04:19","00:15:05:22","오일 체인지?"
