No.,Timecode In,Timecode Out,Subtitle
"351","00:20:25:03","00:20:26:20","니 참말로 그 문디가?"
"352","00:20:27:03","00:20:28:03","[쑥스러운 듯 웃는 우석]"
"353","00:20:28:05","00:20:29:11","(순애)
니 시험 붙었나?"
"354","00:20:29:17","00:20:30:19","예!"
"355","00:20:30:21","00:20:33:08","인자는 변호사 됐습니다
[하하하]"
"356","00:20:33:11","00:20:34:13","진짜가?"
"357","00:20:34:15","00:20:37:17","대전서 판사 하다가 여 와가
변호사 개업했습니다"
"358","00:20:38:04","00:20:39:06","(우석)
인사해라"
"359","00:20:39:20","00:20:41:15","여는 아들 엄맙니다"
"360","00:20:43:03","00:20:44:12","안녕하십니꺼?"
"361","00:20:45:06","00:20:46:10","안녕하세요"
"362","00:20:47:15","00:20:48:18","야!"
"363","00:20:49:17","00:20:51:16","장가도 가고 아들도 놓고"
"364","00:20:51:18","00:20:54:00","(순애)
누렇이 떠갖고
비실비실하던 기"
